Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:37:46,2018-09-18 16:37:46,0.592s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:37:46,2018-09-18 16:37:47,0.218s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:37:47,2018-09-18 16:37:49,2.244s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:49,2018-09-18 16:37:49,0.020s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:37:49,2018-09-18 16:37:49,0.195s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:37:49,2018-09-18 16:37:49,0.090s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:37:49,2018-09-18 16:37:49,0.183s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:37:49,2018-09-18 16:37:52,3.084s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:52,2018-09-18 16:37:52,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:37:52,2018-09-18 16:37:53,0.165s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:37:53,2018-09-18 16:37:53,0.138s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:53,2018-09-18 16:37:53,0.018s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:37:53,2018-09-18 16:37:54,1.152s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.020s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.015s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.013s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.010s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.014s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:54,0.079s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilter,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:38:02,8.029s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:37:54,2018-09-18 16:37:55,0.638s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:37:55,2018-09-18 16:37:55,0.221s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:37:55,2018-09-18 16:37:57,2.274s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:57,2018-09-18 16:37:57,0.018s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:37:57,2018-09-18 16:37:58,0.207s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:37:58,2018-09-18 16:37:58,0.088s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:37:58,2018-09-18 16:37:58,0.182s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:37:58,2018-09-18 16:38:01,3.283s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:01,0.136s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:01,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:01,0.153s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:01,0.081s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:01,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:01,2018-09-18 16:38:02,0.082s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.070s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.088s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.055s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.076s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.070s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.017s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.016s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:02,0.077s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:11,8.835s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:02,2018-09-18 16:38:03,0.590s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:38:03,2018-09-18 16:38:03,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:38:03,2018-09-18 16:38:07,3.547s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:07,2018-09-18 16:38:07,0.015s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:07,2018-09-18 16:38:07,0.204s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:07,2018-09-18 16:38:07,0.117s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:07,2018-09-18 16:38:07,0.196s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:38:07,2018-09-18 16:38:10,3.226s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:10,2018-09-18 16:38:10,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:10,2018-09-18 16:38:10,0.143s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:10,2018-09-18 16:38:11,0.082s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.082s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.074s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.091s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.060s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.019s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:11,0.078s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyTypeFilter,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:21,9.689s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:11,2018-09-18 16:38:12,0.615s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:38:12,2018-09-18 16:38:12,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:38:12,2018-09-18 16:38:14,1.873s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:14,2018-09-18 16:38:14,0.032s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:14,2018-09-18 16:38:14,0.183s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:14,2018-09-18 16:38:14,0.086s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:14,2018-09-18 16:38:14,0.206s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:38:14,2018-09-18 16:38:18,3.310s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.291s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.092s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.073s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.067s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.089s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:18,0.166s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:18,2018-09-18 16:38:19,0.138s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.274s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.090s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.089s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.074s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.081s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:19,0.134s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:19,2018-09-18 16:38:20,1.036s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:20,2018-09-18 16:38:21,0.085s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:21,2018-09-18 16:38:21,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:21,2018-09-18 16:38:21,0.098s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyAmountFilter,Chrome 68.0.3440.106,,2018-09-18 16:38:21,2018-09-18 16:38:29,8.110s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:21,2018-09-18 16:38:21,0.707s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:38:21,2018-09-18 16:38:22,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:38:22,2018-09-18 16:38:24,2.315s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:24,2018-09-18 16:38:24,0.015s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:24,2018-09-18 16:38:24,0.213s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:24,2018-09-18 16:38:24,0.089s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:24,2018-09-18 16:38:24,0.200s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:38:24,2018-09-18 16:38:28,3.202s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.313s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.090s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.019s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.082s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.018s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.074s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.061s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.062s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.044s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:28,0.015s,PASSED
getText,Chrome 68.0.3440.106,,2018-09-18 16:38:28,2018-09-18 16:38:29,0.178s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:29,2018-09-18 16:38:29,0.013s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:29,2018-09-18 16:38:29,0.085s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifySaveView,Chrome 68.0.3440.106,,2018-09-18 16:38:29,2018-09-18 16:39:41,1m - 11.841s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:38:29,2018-09-18 16:38:29,0.623s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:38:29,2018-09-18 16:38:30,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:38:30,2018-09-18 16:38:32,2.298s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:32,2018-09-18 16:38:32,0.020s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:32,2018-09-18 16:38:32,0.199s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:38:32,2018-09-18 16:38:32,0.098s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:32,2018-09-18 16:38:32,0.198s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:38:32,2018-09-18 16:38:36,3.696s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:36,2018-09-18 16:38:36,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:36,2018-09-18 16:38:36,0.291s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:36,2018-09-18 16:38:37,0.085s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.076s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.076s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.067s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:38:37,0.001s,NOT_RUN
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:38:37,2018-09-18 16:39:09,31.766s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:09,2018-09-18 16:39:41,32.026s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyRefreshFunctionality,Chrome 68.0.3440.106,,2018-09-18 16:39:41,2018-09-18 16:39:49,8.805s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:39:41,2018-09-18 16:39:41,0.628s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:39:41,2018-09-18 16:39:42,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:39:42,2018-09-18 16:39:44,2.447s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:44,2018-09-18 16:39:44,0.019s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:44,2018-09-18 16:39:44,0.195s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:44,2018-09-18 16:39:44,0.086s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:44,2018-09-18 16:39:44,0.184s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:39:44,2018-09-18 16:39:49,4.457s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.306s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.094s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.012s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:49,0.073s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyVerticalLines_TransactionSummaryDetails,Chrome 68.0.3440.106,,2018-09-18 16:39:49,2018-09-18 16:39:58,8.305s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:39:50,2018-09-18 16:39:50,0.623s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:39:50,2018-09-18 16:39:50,0.214s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:39:50,2018-09-18 16:39:52,1.936s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:52,2018-09-18 16:39:52,0.037s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:52,2018-09-18 16:39:53,0.227s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:53,2018-09-18 16:39:53,0.086s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:39:53,2018-09-18 16:39:53,0.132s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:53,2018-09-18 16:39:53,0.199s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:39:53,2018-09-18 16:39:56,3.249s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:56,2018-09-18 16:39:56,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:56,2018-09-18 16:39:56,0.178s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:56,2018-09-18 16:39:56,0.092s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:56,2018-09-18 16:39:56,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:56,2018-09-18 16:39:57,0.903s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:57,2018-09-18 16:39:57,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:39:57,2018-09-18 16:39:58,0.093s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.012s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.013s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.012s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.008s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.000s,NOT_RUN
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.012s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.013s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.009s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.008s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.012s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.080s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyVerticalLines_GoToReceiptSummary,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:41:09,1m - 10.906s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:58,0.564s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:39:58,2018-09-18 16:39:59,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:39:59,2018-09-18 16:40:00,1.929s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:40:00,2018-09-18 16:40:00,0.015s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:40:00,2018-09-18 16:40:01,0.163s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:40:01,2018-09-18 16:40:01,0.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:40:01,2018-09-18 16:40:01,0.192s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:40:01,2018-09-18 16:40:04,3.317s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:40:04,2018-09-18 16:40:04,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:40:04,2018-09-18 16:40:04,0.160s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:40:04,2018-09-18 16:40:04,0.074s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:40:04,2018-09-18 16:40:05,0.008s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:40:05,2018-09-18 16:40:06,1.701s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:40:06,2018-09-18 16:40:06,0.027s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:40:06,2018-09-18 16:40:06,0.144s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:40:06,2018-09-18 16:40:37,30.731s,PASSED
"Statement - addressValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Transactions/MonitorStaging_Address), STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-09-18 16:40:37,2018-09-18 16:41:09,31.502s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyVerticalLine_GoToLocationDetails,Chrome 68.0.3440.106,,2018-09-18 16:41:09,2018-09-18 16:41:19,10.444s,ERROR
openBrowser,Chrome 68.0.3440.106,,2018-09-18 16:41:09,2018-09-18 16:41:09,0.629s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-18 16:41:09,2018-09-18 16:41:10,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-18 16:41:10,2018-09-18 16:41:12,2.488s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:41:12,2018-09-18 16:41:12,0.018s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:41:12,2018-09-18 16:41:12,0.211s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-18 16:41:12,2018-09-18 16:41:12,0.100s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:41:12,2018-09-18 16:41:13,0.174s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-18 16:41:13,2018-09-18 16:41:16,3.686s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-18 16:41:16,2018-09-18 16:41:16,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-18 16:41:16,2018-09-18 16:41:17,0.328s,PASSED
