Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 09:45:04,2018-09-10 09:45:04,0.080s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilter,Chrome 68.0.3440.106,,2018-09-10 09:45:04,2018-09-10 09:45:15,10.379s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 09:45:04,2018-09-10 09:45:05,0.620s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 09:45:05,2018-09-10 09:45:05,0.225s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 09:45:05,2018-09-10 09:45:09,3.998s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 09:45:09,2018-09-10 09:45:09,0.167s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 09:45:09,2018-09-10 09:45:09,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:09,2018-09-10 09:45:10,0.192s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 09:45:10,2018-09-10 09:45:14,3.940s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.126s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.080s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.072s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.107s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.081s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.043s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:14,0.280s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:14,2018-09-10 09:45:15,0.068s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:15,0.015s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:15,0.015s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:15,0.080s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:24,9.121s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:15,0.610s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 09:45:15,2018-09-10 09:45:16,0.217s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 09:45:16,2018-09-10 09:45:17,1.252s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 09:45:17,2018-09-10 09:45:17,0.184s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 09:45:17,2018-09-10 09:45:17,0.082s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:17,2018-09-10 09:45:17,0.192s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 09:45:17,2018-09-10 09:45:23,5.824s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:23,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:23,0.149s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:23,0.091s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:23,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:23,0.115s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:23,2018-09-10 09:45:24,0.087s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:45:24,2018-09-10 09:45:24,0.081s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:24,2018-09-10 09:45:24,0.048s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-10 09:45:24,2018-09-10 09:45:24,0.014s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 09:45:24,2018-09-10 09:45:24,0.078s,PASSED
