Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:45:21,2018-09-12 13:45:22,1.322s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:45:22,2018-09-12 13:45:22,0.179s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:45:22,2018-09-12 13:45:22,0.080s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:22,2018-09-12 13:45:23,0.175s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:23,2018-09-12 13:45:26,3.584s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:45:26,2018-09-12 13:45:26,0.231s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:26,2018-09-12 13:45:26,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:26,2018-09-12 13:45:27,0.156s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.082s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.072s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.067s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.070s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.050s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.055s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.071s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.017s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:27,0.083s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:37,9.714s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:45:27,2018-09-12 13:45:28,0.577s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:45:28,2018-09-12 13:45:28,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:45:28,2018-09-12 13:45:32,3.418s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:45:32,2018-09-12 13:45:32,0.181s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:45:32,2018-09-12 13:45:32,0.080s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:32,2018-09-12 13:45:32,0.179s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:45:32,2018-09-12 13:45:36,3.816s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.149s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.074s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.079s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:36,0.070s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:36,2018-09-12 13:45:37,0.785s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyTypeFilter,Chrome 68.0.3440.106,,2018-09-12 13:45:37,2018-09-12 13:45:46,8.659s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:45:37,2018-09-12 13:45:38,0.729s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:45:38,2018-09-12 13:45:38,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:45:38,2018-09-12 13:45:39,1.288s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:45:39,2018-09-12 13:45:39,0.192s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:45:39,2018-09-12 13:45:40,0.086s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:40,2018-09-12 13:45:40,0.214s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:45:40,2018-09-12 13:45:43,3.229s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.145s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.082s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.075s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:43,0.074s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:43,2018-09-12 13:45:44,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.076s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.529s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.100s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.068s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.092s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.089s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:44,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:44,2018-09-12 13:45:45,0.085s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:45,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:45,0.078s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:45,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:45,0.092s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:45,0.665s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:45,2018-09-12 13:45:46,0.081s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:46,2018-09-12 13:45:46,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:46,2018-09-12 13:45:46,0.102s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyAmountFilter,Chrome 68.0.3440.106,,2018-09-12 13:45:46,2018-09-12 13:46:01,15.646s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:45:46,2018-09-12 13:45:47,1.357s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:45:47,2018-09-12 13:45:47,0.226s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:45:47,2018-09-12 13:45:51,3.606s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:45:51,2018-09-12 13:45:51,0.179s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:45:51,2018-09-12 13:45:51,0.084s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:51,2018-09-12 13:45:51,0.210s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:45:51,2018-09-12 13:45:56,4.729s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:56,2018-09-12 13:45:56,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:56,2018-09-12 13:45:56,0.278s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:56,2018-09-12 13:45:56,0.095s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:56,2018-09-12 13:45:56,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:56,2018-09-12 13:45:57,0.094s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.067s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.062s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.045s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:45:57,0.014s,PASSED
getText,Chrome 68.0.3440.106,,2018-09-12 13:45:57,2018-09-12 13:46:01,3.831s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:01,2018-09-12 13:46:01,0.098s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:46:01,2018-09-12 13:46:01,0.480s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifySaveView,Chrome 68.0.3440.106,,2018-09-12 13:46:01,2018-09-12 13:46:14,12.465s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:46:02,2018-09-12 13:46:05,2.784s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:46:05,2018-09-12 13:46:05,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:46:05,2018-09-12 13:46:07,1.463s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:46:07,2018-09-12 13:46:07,0.177s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:46:07,2018-09-12 13:46:07,0.083s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:07,2018-09-12 13:46:07,0.186s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:46:07,2018-09-12 13:46:13,5.576s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.008s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.143s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.084s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.078s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.076s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.013s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:13,0.015s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:46:13,2018-09-12 13:46:14,0.099s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:14,0.073s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:14,0.017s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:14,0.046s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:14,0.014s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:14,0.080s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyRefreshFunctionality,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:24,9.971s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:46:14,2018-09-12 13:46:16,2.128s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:46:16,2018-09-12 13:46:16,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:46:16,2018-09-12 13:46:18,1.397s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:46:18,2018-09-12 13:46:18,0.188s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:46:18,2018-09-12 13:46:18,0.086s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:18,2018-09-12 13:46:18,0.189s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:46:18,2018-09-12 13:46:23,5.374s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:23,2018-09-12 13:46:23,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:23,2018-09-12 13:46:24,0.139s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:24,2018-09-12 13:46:24,0.085s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:24,2018-09-12 13:46:24,0.010s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:46:24,2018-09-12 13:46:24,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:46:24,2018-09-12 13:46:24,0.075s,PASSED
