Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.027s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.013s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:46,0.081s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilter,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:54,8.097s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-07 15:11:46,2018-09-07 15:11:47,0.617s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-07 15:11:47,2018-09-07 15:11:47,0.220s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-07 15:11:47,2018-09-07 15:11:48,1.573s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 15:11:48,2018-09-07 15:11:48,0.164s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-07 15:11:48,2018-09-07 15:11:49,0.083s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:49,2018-09-07 15:11:49,0.183s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-07 15:11:49,2018-09-07 15:11:53,3.852s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.128s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.089s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.191s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.144s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.098s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.019s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:53,0.069s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:53,2018-09-07 15:11:54,0.210s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:54,0.101s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:54,0.077s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:54,0.014s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:54,0.014s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:54,0.076s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:12:01,7.565s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-07 15:11:54,2018-09-07 15:11:55,0.634s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-07 15:11:55,2018-09-07 15:11:55,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-07 15:11:55,2018-09-07 15:11:56,1.452s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 15:11:56,2018-09-07 15:11:56,0.190s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-07 15:11:56,2018-09-07 15:11:57,0.084s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:57,2018-09-07 15:11:57,0.197s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-07 15:11:57,2018-09-07 15:12:01,3.845s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.155s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.084s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.038s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.221s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.142s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.052s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.019s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-07 15:12:01,2018-09-07 15:12:01,0.079s,PASSED
