Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 68.0.3440.106,,2018-09-17 14:01:01,2018-09-17 14:01:01,0.194s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:01,2018-09-17 14:01:01,0.110s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:01,2018-09-17 14:01:01,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:01,2018-09-17 14:01:01,0.112s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:01,2018-09-17 14:01:02,0.104s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.095s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.089s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.020s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.074s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.070s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.201s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.125s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.023s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:02,0.088s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:14,11.477s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:02,2018-09-17 14:01:03,0.690s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:01:03,2018-09-17 14:01:03,0.217s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:01:03,2018-09-17 14:01:06,3.032s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:06,2018-09-17 14:01:06,0.039s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:06,2018-09-17 14:01:07,0.279s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:07,2018-09-17 14:01:07,0.123s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:07,2018-09-17 14:01:07,0.221s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:01:07,2018-09-17 14:01:13,5.711s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.153s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.195s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.018s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.123s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:13,0.088s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:13,2018-09-17 14:01:14,0.298s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:14,2018-09-17 14:01:14,0.071s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:14,2018-09-17 14:01:14,0.018s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:14,2018-09-17 14:01:14,0.094s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyTypeFilter,Chrome 68.0.3440.106,,2018-09-17 14:01:14,2018-09-17 14:01:33,19.071s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:14,2018-09-17 14:01:15,1.150s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:01:15,2018-09-17 14:01:15,0.220s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:01:15,2018-09-17 14:01:24,8.726s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:24,2018-09-17 14:01:24,0.025s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:24,2018-09-17 14:01:24,0.237s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:24,2018-09-17 14:01:24,0.124s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:24,2018-09-17 14:01:25,0.246s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:01:25,2018-09-17 14:01:28,3.464s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:28,2018-09-17 14:01:28,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:28,2018-09-17 14:01:28,0.157s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:28,2018-09-17 14:01:28,0.101s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:28,2018-09-17 14:01:28,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:28,2018-09-17 14:01:29,0.093s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:29,2018-09-17 14:01:29,0.093s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:29,2018-09-17 14:01:29,0.180s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:29,2018-09-17 14:01:29,0.469s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:29,2018-09-17 14:01:29,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:29,2018-09-17 14:01:31,1.546s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:31,2018-09-17 14:01:31,0.556s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:31,2018-09-17 14:01:31,0.096s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:31,2018-09-17 14:01:31,0.029s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:31,2018-09-17 14:01:32,0.122s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.095s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.082s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.021s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.085s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:32,0.147s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:32,2018-09-17 14:01:33,0.578s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:33,2018-09-17 14:01:33,0.100s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:33,2018-09-17 14:01:33,0.028s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:33,2018-09-17 14:01:33,0.113s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyAmountFilter,Chrome 68.0.3440.106,,2018-09-17 14:01:33,2018-09-17 14:01:47,13.987s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:33,2018-09-17 14:01:35,1.881s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:01:35,2018-09-17 14:01:35,0.223s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:01:35,2018-09-17 14:01:38,3.027s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:38,2018-09-17 14:01:38,0.016s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:38,2018-09-17 14:01:39,0.243s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:39,2018-09-17 14:01:39,0.104s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:39,2018-09-17 14:01:39,0.236s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:01:39,2018-09-17 14:01:45,5.544s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.360s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.096s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.114s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.020s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.084s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.089s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:45,0.068s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:45,2018-09-17 14:01:46,0.031s,PASSED
getText,Chrome 68.0.3440.106,,2018-09-17 14:01:46,2018-09-17 14:01:47,1.265s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:47,2018-09-17 14:01:47,0.022s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:47,2018-09-17 14:01:47,0.085s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifySaveView,Chrome 68.0.3440.106,,2018-09-17 14:01:47,2018-09-17 14:03:04,1m - 16.934s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:01:47,2018-09-17 14:01:49,2.184s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:01:49,2018-09-17 14:01:49,0.223s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:01:49,2018-09-17 14:01:53,3.651s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:53,2018-09-17 14:01:53,0.016s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:53,2018-09-17 14:01:53,0.213s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:01:53,2018-09-17 14:01:53,0.105s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:53,2018-09-17 14:01:54,0.387s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:01:54,2018-09-17 14:01:57,3.659s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:57,2018-09-17 14:01:57,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:57,2018-09-17 14:01:58,0.252s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:01:58,0.089s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:01:58,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:01:58,0.095s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:01:58,0.143s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:01:58,0.105s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:01:58,2018-09-17 14:02:00,1.702s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:02:00,2018-09-17 14:02:00,0.001s,NOT_RUN
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:02:00,2018-09-17 14:02:32,31.911s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:02:32,2018-09-17 14:03:04,32.076s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyRefreshFunctionality,Chrome 68.0.3440.106,,2018-09-17 14:03:04,2018-09-17 14:03:14,10.517s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:03:04,2018-09-17 14:03:05,0.812s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:03:05,2018-09-17 14:03:05,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:03:05,2018-09-17 14:03:08,2.568s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:08,2018-09-17 14:03:08,0.016s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:08,2018-09-17 14:03:08,0.192s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:08,2018-09-17 14:03:08,0.098s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:08,2018-09-17 14:03:08,0.211s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:03:08,2018-09-17 14:03:14,5.750s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.256s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.164s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.012s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.021s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:14,0.096s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyVerticalLines_TransactionSummaryDetails,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:26,11.984s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:03:14,2018-09-17 14:03:15,0.885s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:03:15,2018-09-17 14:03:16,0.219s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:03:16,2018-09-17 14:03:20,3.978s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:20,0.019s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:20,0.206s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:20,0.096s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:20,0.167s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:20,0.202s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:03:20,2018-09-17 14:03:25,4.671s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:25,2018-09-17 14:03:25,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:25,2018-09-17 14:03:25,0.182s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:25,2018-09-17 14:03:25,0.105s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:25,2018-09-17 14:03:25,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:25,2018-09-17 14:03:26,0.675s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.024s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.127s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.025s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.018s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.019s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.010s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.000s,NOT_RUN
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.019s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.022s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.022s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.017s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.016s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:26,0.085s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyVerticalLines_GoToReceiptSummary,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:45,18.851s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 14:03:26,2018-09-17 14:03:27,0.727s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 14:03:27,2018-09-17 14:03:27,0.219s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 14:03:27,2018-09-17 14:03:32,4.315s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:32,2018-09-17 14:03:32,0.023s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:32,2018-09-17 14:03:32,0.231s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 14:03:32,2018-09-17 14:03:32,0.094s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:32,2018-09-17 14:03:32,0.204s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 14:03:32,2018-09-17 14:03:38,5.463s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:38,2018-09-17 14:03:38,0.008s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:38,2018-09-17 14:03:38,0.165s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:38,2018-09-17 14:03:38,0.082s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:38,2018-09-17 14:03:38,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:38,2018-09-17 14:03:40,2.270s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:40,2018-09-17 14:03:41,0.358s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 14:03:41,2018-09-17 14:03:41,0.177s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:41,2018-09-17 14:03:42,1.553s,PASSED
"Statement - addressValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Transactions/MonitorStaging_Address), STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-09-17 14:03:42,2018-09-17 14:03:45,2.581s,PASSED
"Statement - If (addressValue == """")",Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.000s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.016s,PASSED
Statement - AppovalID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Transactions/p_ApprovalID)),Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.028s,PASSED
"Statement - If (AppovalID == """")",Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.000s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.013s,PASSED
"Statement - TransactionAmount = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Transactions/p_CreditSaleValues), STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.031s,PASSED
"Statement - If (TransactionAmount == """")",Chrome 68.0.3440.106,,2018-09-17 14:03:45,2018-09-17 14:03:45,0.000s,PASSED
