Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 68.0.3440.106,,2018-09-12 13:34:05,2018-09-12 13:34:05,0.058s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:05,2018-09-12 13:34:06,0.668s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-12 13:34:06,2018-09-12 13:34:13,7.654s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:06,2018-09-12 13:34:06,0.670s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:34:06,2018-09-12 13:34:07,0.217s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:34:07,2018-09-12 13:34:08,1.339s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:08,2018-09-12 13:34:08,0.209s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:34:08,2018-09-12 13:34:08,0.080s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:08,2018-09-12 13:34:08,0.198s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:34:08,2018-09-12 13:34:12,3.359s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:12,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:12,0.298s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:12,0.084s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:12,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:12,0.089s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:12,2018-09-12 13:34:13,0.283s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:13,2018-09-12 13:34:13,0.727s,FAILED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyTypeFilter,Chrome 68.0.3440.106,,2018-09-12 13:34:13,2018-09-12 13:34:26,12.250s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:13,2018-09-12 13:34:14,0.656s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:34:14,2018-09-12 13:34:14,0.216s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:34:14,2018-09-12 13:34:16,1.624s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:16,2018-09-12 13:34:16,0.189s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:34:16,2018-09-12 13:34:16,0.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:16,2018-09-12 13:34:16,0.195s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:34:16,2018-09-12 13:34:22,5.214s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.131s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.080s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.086s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.075s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.071s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:22,0.079s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:22,2018-09-12 13:34:24,1.615s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.100s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.029s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.077s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.078s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.081s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:24,0.095s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:24,2018-09-12 13:34:25,1.030s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:25,2018-09-12 13:34:25,0.081s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:25,2018-09-12 13:34:25,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:25,2018-09-12 13:34:26,0.101s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyAmountFilter,Chrome 68.0.3440.106,,2018-09-12 13:34:26,2018-09-12 13:34:43,17.274s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:26,2018-09-12 13:34:26,0.743s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:34:26,2018-09-12 13:34:27,0.222s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:34:27,2018-09-12 13:34:28,1.494s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:28,2018-09-12 13:34:28,0.238s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:34:28,2018-09-12 13:34:28,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:28,2018-09-12 13:34:29,0.197s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:34:29,2018-09-12 13:34:33,4.456s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.139s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.072s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.079s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:33,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:33,2018-09-12 13:34:34,0.634s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:34,2018-09-12 13:34:40,6.312s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:40,2018-09-12 13:34:40,0.134s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:40,2018-09-12 13:34:42,1.180s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:42,2018-09-12 13:34:42,0.153s,PASSED
getText,Chrome 68.0.3440.106,,2018-09-12 13:34:42,2018-09-12 13:34:42,0.379s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:42,2018-09-12 13:34:42,0.097s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:42,2018-09-12 13:34:43,0.475s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifySaveView,Chrome 68.0.3440.106,,2018-09-12 13:34:43,2018-09-12 13:34:58,14.810s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:44,2018-09-12 13:34:45,0.953s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:34:45,2018-09-12 13:34:45,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:34:45,2018-09-12 13:34:50,5.452s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:50,2018-09-12 13:34:51,0.174s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:34:51,2018-09-12 13:34:51,0.079s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:51,2018-09-12 13:34:51,0.188s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:34:51,2018-09-12 13:34:57,5.718s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.201s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.080s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.081s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.070s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.080s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.079s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.015s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.013s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.014s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.090s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.064s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:57,0.016s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:57,2018-09-12 13:34:58,0.049s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:34:58,0.014s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:34:58,0.081s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyRefreshFunctionality,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:35:07,8.957s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:34:58,0.586s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:34:58,0.214s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:34:58,2018-09-12 13:35:02,3.255s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:35:02,2018-09-12 13:35:02,0.191s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:35:02,2018-09-12 13:35:02,0.082s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:35:02,2018-09-12 13:35:02,0.182s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:35:02,2018-09-12 13:35:06,3.909s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:06,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:06,0.266s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:06,0.094s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:06,0.010s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:06,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:35:06,2018-09-12 13:35:07,0.063s,PASSED
