Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:50:19,2018-09-12 13:50:19,0.079s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:19,2018-09-12 13:50:19,0.180s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:19,2018-09-12 13:50:25,5.743s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.116s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.013s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.137s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.097s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.080s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:25,0.070s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:25,2018-09-12 13:50:26,0.074s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.084s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.055s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.062s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.069s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.018s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.018s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:26,0.082s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyColumnFilterReset,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:33,6.591s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:26,2018-09-12 13:50:27,0.688s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:50:27,2018-09-12 13:50:27,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:50:27,2018-09-12 13:50:28,1.377s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:50:28,2018-09-12 13:50:29,0.196s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:50:29,2018-09-12 13:50:29,0.081s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:29,2018-09-12 13:50:29,0.210s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:50:29,2018-09-12 13:50:32,3.083s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.134s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.078s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.101s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.081s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.094s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.058s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:32,0.019s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:32,2018-09-12 13:50:33,0.078s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyTypeFilter,Chrome 68.0.3440.106,,2018-09-12 13:50:33,2018-09-12 13:50:46,13.857s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:33,2018-09-12 13:50:33,0.648s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:50:33,2018-09-12 13:50:34,0.229s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:50:34,2018-09-12 13:50:35,1.696s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:50:35,2018-09-12 13:50:36,0.315s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:50:36,2018-09-12 13:50:36,0.087s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:36,2018-09-12 13:50:36,0.590s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:50:36,2018-09-12 13:50:42,6.096s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:42,2018-09-12 13:50:42,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:42,2018-09-12 13:50:43,0.215s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.112s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.079s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.062s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:43,0.106s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:43,2018-09-12 13:50:44,1.200s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:44,2018-09-12 13:50:44,0.111s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:44,2018-09-12 13:50:44,0.025s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:44,2018-09-12 13:50:44,0.092s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:44,2018-09-12 13:50:45,0.096s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.011s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.075s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.358s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.090s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:45,0.112s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:45,2018-09-12 13:50:46,1.027s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:46,2018-09-12 13:50:46,0.077s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:46,2018-09-12 13:50:46,0.014s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:46,2018-09-12 13:50:46,0.103s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyAmountFilter,Chrome 68.0.3440.106,,2018-09-12 13:50:46,2018-09-12 13:50:55,8.088s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:46,2018-09-12 13:50:48,1.350s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:50:48,2018-09-12 13:50:48,0.214s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:50:48,2018-09-12 13:50:49,1.434s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:50:49,2018-09-12 13:50:50,0.195s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:50:50,2018-09-12 13:50:50,0.088s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:50,2018-09-12 13:50:50,0.193s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:50:50,2018-09-12 13:50:53,3.167s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.128s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.074s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.077s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:53,0.018s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:53,2018-09-12 13:50:54,0.056s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.075s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.056s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.040s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.015s,PASSED
getText,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.716s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:54,0.015s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:54,2018-09-12 13:50:55,0.079s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifySaveView,Chrome 68.0.3440.106,,2018-09-12 13:50:55,2018-09-12 13:51:04,9.285s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:50:55,2018-09-12 13:50:56,0.945s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:50:56,2018-09-12 13:50:56,0.215s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:50:56,2018-09-12 13:50:58,2.039s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:50:58,2018-09-12 13:50:58,0.259s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:50:58,2018-09-12 13:50:58,0.079s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:50:58,2018-09-12 13:50:58,0.190s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:50:58,2018-09-12 13:51:02,3.837s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:02,0.008s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:02,0.143s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:02,0.083s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:02,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:02,0.084s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:02,2018-09-12 13:51:03,0.075s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.016s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.075s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.015s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:03,0.016s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:51:03,2018-09-12 13:51:04,0.787s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:04,0.119s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:04,0.015s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:04,0.014s,PASSED
verifyElementNotPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:04,0.016s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:04,0.082s,PASSED
,,,,,,
Test Cases/Maven/Individual Test Cases/Transactions/VerifyRefreshFunctionality,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:13,8.982s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 13:51:04,2018-09-12 13:51:05,1.273s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 13:51:05,2018-09-12 13:51:05,0.213s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 13:51:05,2018-09-12 13:51:07,1.743s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 13:51:07,2018-09-12 13:51:07,0.200s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-12 13:51:07,2018-09-12 13:51:07,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:07,2018-09-12 13:51:08,0.183s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-12 13:51:08,2018-09-12 13:51:12,4.919s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:12,2018-09-12 13:51:12,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:12,2018-09-12 13:51:13,0.131s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:13,2018-09-12 13:51:13,0.068s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:13,2018-09-12 13:51:13,0.008s,PASSED
waitForElementPresent,Chrome 68.0.3440.106,,2018-09-12 13:51:13,2018-09-12 13:51:13,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 13:51:13,2018-09-12 13:51:13,0.062s,PASSED
